,Line,Group,Left,Right,ref_transcript,hyp_transcript,asr_hyp,interview_name,diff_name,diff_typ
36364,2256,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36365,2410,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36366,2417,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36367,2604,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36368,2724,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36369,2867,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36370,3088,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36371,3115,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36372,3152,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36373,3231,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36374,3258,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36375,3304,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36376,3418,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36377,3426,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36378,3551,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36379,3584,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36380,3616,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36381,3629,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36382,3680,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36383,3807,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36384,3813,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36385,3953,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36386,3962,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36387,3997,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36388,4010,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36389,4065,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36390,4323,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36391,4637,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36392,4753,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36393,4772,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36394,4782,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36395,4891,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36396,4903,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36397,4920,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36398,4979,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36399,4982,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36400,5009,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36401,5111,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36402,5113,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36403,5126,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36404,5262,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36405,5732,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36406,6078,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36407,6343,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36408,6361,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36409,6373,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36410,6582,uh-huh <-> ***,uh-huh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36411,6756,oh <-> ***,oh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36412,6909,uh <-> ***,uh , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,filler_del,verbatim
36413,384,so- <-> ***,so- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36414,684,it's- <-> ***,it's- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36415,1072,and like- <-> ***,and like- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36416,1090,they- <-> ***,they- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36417,1882,i'm- <-> ***,i'm- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36418,1930,for- <-> ***,for- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36419,2049,so- <-> ***,so- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36420,2258,they got- <-> ***,they got- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36421,2289,they- <-> ***,they- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36422,2619,wha- <-> ***,wha- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36423,2953,aft- <-> ***,aft- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36424,3233,you- <-> ***,you- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36425,3699,all- <-> ***,all- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36426,3715,mm-hmm i-i don't- <-> ***,mm-hmm i-i don't- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36427,3740,the- <-> ***,the- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36428,3835,bought- <-> ***,bought- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36429,5386,uh there's- <-> ***,uh there's- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36430,6026,that- <-> ***,that- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36431,6412,and- <-> ***,and- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36432,6493,and- <-> ***,and- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36433,6678,we- <-> ***,we- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36434,6768,you know i- <-> ***,you know i- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36435,6901,so- <-> ***,so- , ***,amber,openai-async,True,ROC_se0_ag3_f_01_1,del_restart,verbatim
36436,13,are <-> ***,are , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36437,933,harrington <-> harrington's,harrington , harrington's,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36438,3274,are <-> ***,are , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36439,4058,children <-> children's,children , children's,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36440,5325,are <-> ***,are , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36441,5502,so <-> so's,so , so's,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36442,6540,brother's <-> brother,brother's , brother,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36443,7564,*** <-> is,*** , is,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,cop_aux_del_19a,morpho_syntax
36444,323,do <-> ***,do , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36445,1603,do <-> ***,do , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36446,1876,do <-> ***,do , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36447,3466,do <-> ***,do , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36448,5022,*** <-> don't,*** , don't,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36449,5422,do <-> ***,do , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36450,8290,don't <-> ***,don't , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,invariant_be_19b,morpho_syntax
36451,1187,they <-> they'll,they , they'll,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,future_ll_del_19c,morpho_syntax
36452,3363,i <-> i'll,i , i'll,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,future_ll_del_19c,morpho_syntax
36453,6044,you <-> you'll,you , you'll,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,future_ll_del_19c,morpho_syntax
36454,1430,three <-> threes,three , threes,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36455,2371,friend <-> friends,friend , friends,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36456,2581,show <-> shows,show , shows,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36457,3916,years <-> year,years , year,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36458,5552,folks <-> folk,folks , folk,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36459,5846,sunday <-> sundays,sunday , sundays,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36460,6010,gets <-> get,gets , get,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36461,6346,arrangements <-> arrangement,arrangements , arrangement,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36462,7038,bicycle <-> bicycles,bicycle , bicycles,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36463,8160,ufo <-> ufos,ufo , ufos,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,final_s_del_20a_21b,morpho_syntax
36464,496,are <-> is,are , is,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36465,547,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36466,1315,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36467,2032,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36468,2611,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36469,3334,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36470,4299,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36471,5045,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36472,6845,are <-> is,are , is,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36473,7045,were <-> was,were , was,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,switch_sin_plu_20b,morpho_syntax
36474,853,called <-> call,called , call,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36475,2146,play <-> played,play , played,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36476,2622,play <-> played,play , played,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36477,3052,enjoy <-> enjoyed,enjoy , enjoyed,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36478,3810,start <-> started,start , started,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36479,5172,showed <-> show,showed , show,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36480,5907,pray <-> prayed,pray , prayed,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,stem_for_past_20e,morpho_syntax
36481,1732,*** <-> it,*** , it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36482,1764,*** <-> it,*** , it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36483,2694,it <-> ***,it , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36484,2734,it <-> ***,it , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36485,2834,*** <-> they,*** , they,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36486,2907,*** <-> he,*** , he,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36487,4474,*** <-> he,*** , he,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36488,5414,*** <-> it,*** , it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36489,6759,*** <-> it,*** , it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36490,7101,*** <-> they,*** , they,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36491,7238,*** <-> it,*** , it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36492,8264,*** <-> she,*** , she,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,add_pronoun_21d,morpho_syntax
36493,7010,haven't <-> ain't,haven't , ain't,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,aint_sub_22a,morpho_syntax
36494,7468,if <-> ***,if , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,if_whether_del_23b,morpho_syntax
36495,7491,if <-> ***,if , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,if_whether_del_23b,morpho_syntax
36496,405,because <-> cuz,because , cuz,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36497,530,*** <-> them,*** , them,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36498,801,in our country <-> cause,in our country , cause,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36499,1181,when <-> 'em,when , 'em,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36500,2048,*** <-> about,*** , about,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36501,2380,him <-> them,him , them,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36502,2897,them <-> did,them , did,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36503,2977,them <-> him in a,them , him in a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36504,3141,till <-> until,till , until,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36505,3468,get to <-> gotta,get to , gotta,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36506,3907,gonna <-> ***,gonna , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36507,4129,about <-> back,about , back,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36508,6030,got <-> gotta,got , gotta,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36509,6547,*** <-> cause,*** , cause,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36510,6685,because <-> cuz,because , cuz,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36511,6852,*** <-> cause,*** , cause,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36512,7267,like <-> about,like , about,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36513,7975,as <-> cause,as , cause,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_red_form,morpho_syntax
36514,607,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36515,724,a <-> ***,a , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36516,1282,mom <-> mama,mom , mama,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36517,1288,a <-> the,a , the,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36518,1463,to <-> a,to , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36519,1550,i <-> ***,i , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36520,1583,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36521,1713,uh <-> a,uh , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36522,1864,*** <-> a,*** , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36523,1868,a <-> it,a , it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36524,2008,the <-> a,the , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36525,2120,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36526,2212,uh <-> i,uh , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36527,2221,that <-> i,that , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36528,2246,a <-> ***,a , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36529,2809,l <-> their little,l , their little,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36530,2903,a <-> the,a , the,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36531,2910,a <-> to uh,a , to uh,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36532,3021,*** <-> a,*** , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36533,3132,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36534,3214,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36535,3257,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36536,3261,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36537,3431,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36538,3435,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36539,3532,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36540,3572,i've <-> i,i've , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36541,3657,a <-> um my,a , um my,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36542,3691,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36543,3735,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36544,3767,i <-> ***,i , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36545,3862,a <-> ***,a , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36546,3865,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36547,3905,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36548,4006,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36549,4085,uh <-> a,uh , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36550,4089,a <-> ***,a , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36551,4112,a <-> the,a , the,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36552,4177,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36553,4250,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36554,4278,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36555,4410,i've <-> i,i've , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36556,4412,to <-> a,to , a,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36557,4506,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36558,4750,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36559,4896,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36560,4997,a <-> the,a , the,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36561,5006,and <-> i,and , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36562,5182,i <-> he,i , he,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36563,5343,i <-> ***,i , ***,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36564,5347,i <-> he,i , he,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36565,5478,i <-> owe,i , owe,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36566,5750,i <-> shoot it,i , shoot it,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36567,5777,it <-> i,it , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36568,5983,*** <-> i,*** , i,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
36569,6134,a <-> i don't care i'm in,a , i don't care i'm in,amber,revai_v2-async,True,VLD_se0_ag4_m_02_1,is_lexical,morpho_syntax
